song_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
647,-92.20532,142.48291,-37.371445,46.67329,-11.534858,27.046738,-16.398352,20.87868,-8.4692545,14.806958,0.25187832,5.8372383,2.2130578,0.6866104,1.63992,-1.0344545,4.841894,-6.148124,2.9377186,-3.989675,1
648,-167.16956,170.32321,-24.568848,43.17798,-0.7816563,18.06891,-4.861959,4.359887,2.7427406,0.8651037,1.3268256,-0.17131944,1.0766457,-2.5786273,2.831607,-1.0364908,0.732125,-2.2555146,3.611431,-2.914839,1
649,-249.95638,163.0789,1.0341235,46.011013,5.442544,25.224878,-6.2925353,10.046544,7.886526,3.021469,1.1470994,2.5500662,2.8675413,-3.1060038,5.57476,0.2034445,1.7274362,-2.251013,3.627984,-0.3657509,1
650,-139.01234,156.48389,-12.3048115,34.0433,-13.825862,21.094212,-11.175738,15.0843935,-8.230265,4.4919953,-0.8794541,-9.012245,-3.0614026,-0.5242859,-2.1566384,-2.7296214,0.18254076,-5.885885,0.26011014,-3.8390803,1
651,-106.73819,164.69078,-45.072876,49.579224,-10.072596,28.6708,-12.078088,6.0479965,-0.39257473,-1.3870742,2.5533447,-5.7671156,3.3056662,-8.651154,5.028369,-5.6742854,1.0345457,-5.1989555,0.17803341,0.09940146,1
652,-180.46382,145.00153,-33.00914,45.663128,-10.217905,33.09881,-17.831882,12.960557,-5.5805635,0.76562345,-4.288212,0.5610574,1.0041667,-8.664984,9.401117,-4.4516506,3.7655587,-2.9565623,6.1914,-3.4660566,1
653,-155.84296,160.31644,-24.052628,46.470726,-10.906634,24.11591,-7.7406,6.099666,1.2288504,7.9469075,1.2374845,-0.44912946,6.550981,-3.91578,3.8571198,-1.709185,1.8389703,-4.466032,3.9212267,-1.4668145,1
654,-166.69104,164.61975,-36.451977,30.059053,-8.602061,16.360138,-7.8002014,1.5467311,3.3225598,-3.853172,3.401992,-3.468726,1.1561528,-8.869898,-0.2580771,-2.556587,-1.5953355,-0.30878013,-0.4731819,-1.2819241,1
655,-141.0867,157.34122,-51.036953,56.695023,-11.935082,25.08323,-12.3539915,9.300811,0.4214773,-1.8151349,2.264571,-0.18691747,3.6171482,-3.952673,4.3522196,-2.3093355,2.0672615,-6.392187,4.6457825,-3.605273,1
656,-266.12784,143.48242,-5.3382497,30.017893,0.4147415,1.4446057,-1.5118741,-0.9121179,-8.873101,-3.241001,-6.0178666,-8.869981,-5.2613077,-10.069507,-3.0956678,-5.777363,-3.4320865,-1.6759444,-3.53545,-5.050386,1
657,-210.84177,166.37056,-5.0009823,34.401695,3.5785413,23.13918,0.22664352,6.3339453,4.3829656,2.2588398,3.9925585,-5.8288536,-2.0418677,-3.782232,-1.3261203,-3.4283128,-1.1441334,-5.6215396,-7.0117364,-5.5724564,1
658,-208.02525,157.12604,-31.780262,36.232597,-5.87954,28.201836,-8.290088,3.610985,0.26644298,-1.1349713,-2.1261094,-4.44265,1.3645364,-6.6400585,0.8674229,-3.598789,-0.15353642,-4.7222333,-1.9462689,-1.4750941,1
659,-140.50552,168.83546,-36.68732,38.1159,-3.025439,23.01042,2.7107666,13.831812,0.36410627,-3.1530893,4.56718,-0.47628203,3.7681477,-1.6442018,2.4673452,-4.637669,-3.6402533,-2.5081491,1.7113363,-3.640464,1
660,-175.24942,171.60323,-30.231514,39.1152,2.6917057,24.782883,-6.0669937,5.1789923,2.931536,0.3111681,-0.5410192,-1.0855443,-0.08534121,-8.88892,2.9322095,1.5133101,0.7308854,-0.3798251,4.6155024,1.7564479,1
661,-115.93445,164.56502,-34.991516,50.91259,-11.636919,19.8698,-11.90928,7.401429,5.4079895,2.3088493,6.4451375,-3.8818862,2.8369164,-4.720727,1.9484397,-2.8458836,2.1308138,-4.575402,-5.1781473,-2.2251098,1
662,-166.72913,154.75641,-19.697124,48.745026,2.359912,32.226475,-11.657408,14.298343,2.690329,1.2131896,-1.9377668,2.1372926,2.2908561,-5.7501874,8.5036955,-1.10598,1.0574518,-1.6978972,5.0066204,-5.1096764,1
663,-225.77089,172.76593,-22.733494,31.476614,9.505463,20.450672,-4.5334473,3.388633,6.433027,-3.8832982,1.4717869,0.3531867,2.3904898,-4.8546414,1.9824169,-1.9652935,-3.0552008,-1.2714362,-1.1025133,-1.8205839,1
664,-192.74352,150.33054,-26.261478,50.08578,4.3594737,17.650301,-0.72029316,1.495278,6.0432973,-4.358465,1.0773879,-6.4152317,1.305068,-3.5172682,1.1643351,0.5573578,-1.7823521,-0.992541,-0.28070045,0.48934883,1
665,-129.63562,167.29877,-41.0417,39.700256,-2.3075209,25.59058,-5.335429,11.123728,7.649732,1.0817068,10.235388,-0.7930302,8.152523,-3.242302,2.732102,-3.4121017,0.97554547,0.6858403,-1.1238642,1.9272656,1
666,-170.2212,160.63107,-19.9323,37.837234,3.6757743,22.099674,-6.805586,7.156448,1.0701526,-0.35572004,-0.46253598,-1.0278705,1.2321271,-4.0855236,1.6932826,-2.9573991,0.10613117,-0.98210543,3.7158158,-3.220958,1
667,-144.39493,161.66441,-14.30434,35.8709,-15.020115,20.639965,-10.18001,12.71769,-3.7952478,0.65484303,3.6221611,-9.6166525,-3.718953,-1.5624642,0.10552868,-4.6062818,2.0782075,-6.337929,-0.11070306,-4.2710385,1
668,-144.74718,168.97269,-26.065166,40.27083,-8.3859215,25.693077,-8.7825775,7.0419736,2.6476052,1.3818337,-1.6437345,-2.5642016,4.569089,-6.300583,4.9709888,1.9923048,1.2215625,-2.8746016,5.1749043,1.3676234,1
669,-176.62001,142.52086,-45.674732,40.851532,-14.895212,30.458586,-13.493637,3.645338,-5.320856,-1.603016,-8.562891,-4.9641194,2.4196148,-8.516994,3.1834455,-6.7567387,-0.5349712,-6.678364,1.4631056,-2.3557472,1
670,-146.13179,157.17874,-29.58352,48.248478,-5.371565,36.407185,-12.429997,7.4897447,4.42345,2.0200405,0.15506202,6.5723343,7.878504,-4.338275,4.2314124,-3.5127237,2.6154547,-6.434057,2.4461489,-3.4890623,1
671,-148.88962,165.09041,-29.811907,51.66026,-16.90895,28.6043,-4.134671,0.98289555,12.819364,-10.99862,9.606925,-6.810986,5.4400563,-8.094233,0.6019171,7.5963097,-8.199393,1.7426229,-2.6300864,2.9041345,1
672,-152.97539,162.65678,-37.25302,47.124756,-8.698263,22.373055,-6.146753,6.6565566,-0.0015801988,-0.6035862,0.7888206,-2.612568,2.238977,-3.2896078,2.0975308,-3.3452778,1.4336483,-4.016628,0.6366194,-1.7104056,1
673,-198.16574,149.7707,-11.920533,41.688103,-6.392141,36.779972,-16.164387,15.37246,-2.8955557,6.999331,-0.51177543,-0.6702031,0.20913567,-10.175983,3.0402396,-6.9931026,2.948852,-4.1425056,6.1470094,-2.3395872,1
674,-164.34296,173.82834,-26.023401,40.48373,-0.7281638,33.6949,-15.103205,11.943376,2.7632127,-0.5359839,1.443211,-1.5279524,-0.57155925,-4.0876274,8.040427,-1.8308163,1.9718262,-0.9655578,5.915668,-3.5368128,1
675,-144.84575,151.96713,-46.596737,69.1251,-15.632346,26.845999,-5.846224,1.6346606,6.4703574,-7.311107,9.076593,-9.887644,7.5179515,-7.128989,1.2622077,-2.0638561,-5.312201,4.7658315,-2.9394398,4.924589,1
676,-88.2283,135.6073,-47.30989,56.904606,-10.738993,33.93349,-15.50126,18.844732,-6.9759336,13.10675,-2.508264,6.232325,3.0317411,-1.6411462,3.514126,-1.4232112,3.7061937,-5.4888916,4.528651,-5.6311283,1
677,-177.54227,164.54114,-30.453625,49.553726,-9.646864,28.986017,-9.710737,6.051174,5.7054834,-1.263242,0.9797471,-2.588306,3.668898,-7.6371713,3.0706098,-2.2037303,1.3784937,-3.8116677,-0.4243522,-1.9409877,1
678,-178.96733,158.29875,-19.94457,37.40497,-1.2685512,23.877356,0.06947062,4.475682,5.4313335,1.5883602,0.78603876,0.13331851,3.6666398,-2.592854,3.9314291,-0.20034315,-1.0266021,-3.4661112,-0.061855026,-0.14206134,1
679,-106.23959,153.05379,-44.502213,49.08219,-20.755646,28.926754,-14.681893,15.646916,-3.9647198,1.5982119,4.258068,-5.029943,6.569283,-5.826236,4.9841075,-5.163977,5.7780375,-3.1704957,1.0320281,0.7530031,1
680,-228.4541,159.85503,3.7512524,35.328907,2.0756562,11.426378,-2.9693727,1.6087168,0.8085265,-11.39284,-2.2777948,-8.614817,-5.0447726,-8.197495,-8.695797,-8.864243,-5.588777,-1.8983134,-2.2775397,4.4156427,1
681,-227.38428,163.12935,-12.1358595,50.629086,-0.31108636,17.604677,0.13954031,-4.1792464,13.181967,-11.811517,3.8596187,-5.0786767,-0.116286,1.2437791,-7.2186065,2.4181,-6.7725496,-0.4526007,-2.4029992,-4.304257,1
682,-212.95807,181.279,-15.770362,28.140478,6.2693615,20.46841,-7.7174926,12.059589,3.804802,-3.5313575,0.823843,-0.8411404,-0.6973176,-4.040821,4.2432504,-4.1843214,-0.584157,1.1545016,-0.008531179,-2.197383,1
683,-131.42894,170.8619,-21.927565,48.94179,-2.6856449,30.625565,-6.3362722,10.729139,0.06939529,2.9883645,1.2593538,-2.8233242,3.5043378,-6.395535,6.9638667,1.1326103,0.6179868,-4.762212,5.2275333,0.09053148,1
684,-173.18219,177.43515,-37.503418,43.69811,7.2918315,21.617805,-5.58106,-0.39692447,10.559959,-9.207249,3.0180566,-4.633422,0.0014923518,-5.732315,-0.19961767,2.001367,-3.0156293,3.3425407,-0.93973124,-1.5121616,1
685,-140.17941,166.49776,-32.65869,48.590065,-9.455073,33.426636,-15.616899,14.315867,-3.373163,3.8716311,-2.9516156,-1.5530224,2.876214,-5.663266,6.0123973,-5.0572376,4.718782,-5.067508,4.885464,-2.7986014,1
686,-109.91784,160.728,-55.31019,50.9106,-11.637894,18.804363,-2.0224931,7.9343,3.9578228,3.2761805,2.9868877,2.041964,3.2348208,-1.892699,4.0305033,-2.8567908,2.3881285,-2.856254,1.5459081,-1.6556711,1
687,-191.60695,167.72252,-18.372507,46.905033,4.1430383,11.62748,2.212048,9.650523,2.742837,-1.5963426,9.677786,-3.8908002,-1.8162566,1.613216,2.8694673,-1.7236024,-1.4406579,-0.56744045,-1.8323562,-3.7436025,1
688,-225.46565,153.80092,-22.960821,39.736626,5.6139946,26.872618,-4.7579927,1.6618625,3.4787889,-2.2011805,-2.649925,-0.58952284,-2.125699,-5.9672437,0.8379062,-2.6553154,0.35413074,-3.965704,1.3861612,-3.3790407,1
689,-147.78674,174.7618,-21.862392,38.03814,-10.463891,19.532175,-12.363043,6.376827,-1.3325638,-3.0364788,-0.11438949,-4.35656,3.0953727,-5.257381,2.4852567,-1.6948699,-0.22639722,-2.2887683,2.272308,-0.9310665,1
690,-136.29486,163.9957,-21.533693,49.963993,-8.420711,23.66148,-5.015768,6.2340574,3.1861765,-4.873414,5.82683,-1.1669126,-0.059153974,-7.7094135,2.1037734,0.17659892,2.7567797,-1.2921829,-0.023856172,0.40931934,1
691,-146.84985,156.62029,-23.300022,53.220936,0.31577387,29.681759,-11.687163,15.317457,2.3573346,3.3873918,0.33671585,0.8567392,6.0788975,-3.0747266,5.1762547,-3.9564545,2.0320756,-2.5646574,3.4745655,-2.755544,1
692,-187.4457,170.8213,-3.7275622,43.966396,7.41142,24.323898,-0.97118175,6.096016,-1.7331431,0.79433644,1.1977321,-3.0944579,-0.11145882,-2.2307472,-3.651416,-1.6545595,-3.371933,-4.169681,1.2554785,-1.9062095,1
693,-85.94081,148.58157,-38.599663,42.72125,-21.161333,32.137268,-13.526219,16.327538,-3.2683752,8.106114,-0.52272034,3.658935,3.6639934,-4.496945,9.687223,-2.5006974,3.7978635,-6.113911,6.1624737,-5.2473345,1
694,-112.81817,171.33098,-64.00978,74.768814,2.9249074,3.346486,-0.6072685,-12.065764,14.184276,-7.7607083,10.847088,-0.848427,-1.1707587,8.122256,0.06510356,1.9669975,-7.9981866,6.1922293,-4.397471,-5.0510793,2
695,-179.3293,154.7486,-48.571987,63.409325,-17.518576,30.491562,4.1438932,-0.044592913,9.944795,-11.835528,15.561146,-12.697921,4.748877,2.1099443,-0.887992,1.4171597,-11.475494,6.053336,-7.6422033,-1.1357068,2
696,-189.99332,157.87666,-56.55044,42.62431,-10.65431,24.26363,-3.739869,10.617325,5.8342686,5.6799164,2.2214937,-0.0575524,5.6333866,-3.6045706,6.1359477,0.5079741,3.246033,-1.5552307,2.8311496,-2.1223233,2
697,-135.82349,156.02043,-48.030437,62.5108,-9.439387,24.54954,-19.582994,6.3452234,3.6519127,-5.8615346,9.237243,0.8683279,9.103333,-2.0530522,5.4132857,-6.025243,-0.28528857,2.048622,-4.757293,-1.944272,2
698,-177.70381,184.65274,-19.881842,29.840532,-5.21603,17.6183,-1.8528849,-2.4040222,5.8682704,-5.1857233,-6.2188425,-3.2405803,-0.32809994,-2.2561102,2.755424,-2.0915968,-1.0736998,-2.8467312,-4.141604,-5.353558,2
699,-111.39933,144.58684,-65.49759,35.439854,-20.322912,26.379074,-17.642664,11.693728,-6.213726,-3.6448934,7.224097,-0.59383065,7.1600094,-3.28379,7.845983,-4.2636776,4.407089,-2.7508044,3.3920445,0.1471686,2
700,-226.41737,127.00451,20.525522,54.184002,-18.550354,33.5855,-12.92432,17.932903,-9.060417,9.123107,-7.2702565,-0.0845949,-1.7038231,-6.241046,3.552083,-7.040239,2.3438878,-8.594576,6.6672697,-7.8146815,2
701,-129.06133,143.71164,-57.067215,56.77273,0.14630379,30.495552,-12.415728,14.882336,3.0911357,8.919957,9.115103,-1.5669096,7.6118093,-3.636781,4.629341,-5.3200183,5.1935043,-6.237287,1.0536948,-0.48894954,2
702,-155.72375,143.7392,-37.25329,67.02457,-15.627385,27.372358,1.6292609,5.310411,4.789001,1.8014599,10.880375,-5.6504655,8.309079,-7.0219913,2.4846094,-1.7877396,-0.59582317,2.7542717,-3.2672126,0.4417643,2
703,-159.09793,157.13445,-22.672201,52.63783,-4.205412,23.513113,-2.9483051,14.727614,3.6929026,-2.12822,8.557173,-10.1006565,3.8748984,-3.9553509,4.1011744,-9.343337,-1.8088815,4.0762844,-5.1193466,0.63632554,2
704,-157.94261,158.00992,-49.288445,59.746437,7.9297442,23.896538,-1.125352,6.193723,6.3762317,0.068253875,10.735498,-3.6297896,7.3900204,-2.330201,-1.5562065,-4.381441,-4.055207,-0.787973,-1.915491,-2.27032,2
705,-177.50214,167.78214,-46.511307,25.136831,-9.220406,12.466576,-0.31613222,5.3233366,4.7435265,2.847035,-0.48401633,1.0023807,5.2319226,-2.9668386,1.0902058,-3.7633853,-1.226226,-4.9395776,-0.9848613,1.2016537,2
706,-105.157265,176.92296,-79.52778,54.856674,-20.20571,12.414144,5.3606305,-1.4804623,18.93313,-13.7709465,16.502783,0.90657085,1.7188948,8.856253,-3.3393269,8.519157,-2.969057,3.2776499,0.5537605,-5.0972238,2
707,-201.89624,173.36342,-121.272484,-39.98461,-16.653334,-32.489014,-18.956686,-16.676233,3.521142,-12.015929,-18.124043,-4.6629467,-8.274105,1.5153241,2.3723402,-5.604778,-4.5642004,1.6833748,-0.19713049,-14.395764,2
708,-67.4888,160.33754,-63.229275,51.016827,-15.5909815,25.144226,-12.139235,17.002378,-1.9478128,7.1128306,2.0123053,-0.25812265,5.2642436,-5.6279817,6.3053727,-6.2060494,5.5078197,-5.557568,2.769192,-5.077715,2
709,-165.45424,147.23314,-16.491901,55.68271,-9.449378,25.994482,0.93697315,9.636558,2.4888496,2.9188972,4.0008864,-0.39358014,0.54980403,-7.5925674,2.0996416,-3.068493,4.70402,-0.025022289,1.2523652,-1.8802397,2
710,-155.20435,202.0854,-77.98322,20.819876,-2.2582216,7.9177203,16.417158,-5.8039207,2.5878494,1.8133758,5.9509134,2.0658848,2.329391,4.1689095,3.6979988,0.8464118,0.8997457,1.7457213,-2.1251485,1.2904221,2
711,-137.3394,170.85458,-88.46569,48.2527,20.753078,12.209982,8.092763,4.1879334,15.761136,-2.117472,7.76766,-2.2825227,4.556914,0.39022312,-7.3968954,-0.22551395,-9.488034,3.1176834,-0.7669346,-5.5694857,2
712,-124.18303,143.91011,-41.73864,58.29213,-12.633041,26.226366,-14.81718,10.752338,3.3742504,1.9866468,12.909358,7.655968,7.1788464,-1.0990843,5.878545,-7.1936097,2.3241382,-1.4526588,0.22885919,-3.2769012,2
713,-201.65376,164.30377,-42.39932,21.582762,-3.9603345,15.908396,-3.974219,8.458209,6.225266,-5.045209,7.070322,1.5331578,2.3817818,-6.973902,-0.54432476,0.6758295,-0.77591,-0.86389863,-2.7604175,-1.0922621,2
714,-156.28922,199.78079,-50.553463,34.785015,7.303659,6.413473,1.5336375,-13.437739,8.038752,-8.703312,6.0516796,5.971257,-0.8353947,5.1973395,-4.873714,4.2144084,-0.2144839,0.31451643,2.5797079,-2.1261146,2
715,-156.25577,180.86061,-75.4494,58.785152,-9.659695,1.0584913,7.8449855,-18.464254,23.783833,-16.208065,0.027421432,8.7976,-13.838833,11.50023,-6.8464894,-0.8008042,1.9466429,-7.9309554,7.599744,-6.8588934,2
716,-143.2105,156.93814,-31.501904,42.683853,-21.623877,21.754274,-8.232261,1.0831109,-0.3758454,-8.747408,7.874789,-7.40073,2.4195285,-7.637007,0.61260325,-0.08514979,-1.9541715,1.0190911,-3.4746344,-0.5744443,2
717,-159.45311,132.95567,-27.601608,46.36851,-9.077195,24.799896,-8.247655,15.759878,-11.6341915,4.666276,-6.591593,4.544207,-4.100427,-7.219125,-0.64119273,-6.0116262,1.3200986,-7.4523273,0.42124325,-5.021389,2
718,-103.27777,148.3866,-57.36556,53.175415,-6.1175575,27.227713,-11.153357,13.959316,2.183599,5.3647137,2.1656902,-2.3863983,6.08392,-0.46609402,3.8204517,-7.480663,4.965325,-5.954564,3.3208435,-4.8013644,2
719,-138.7932,160.17375,-48.405468,66.36409,-27.123886,29.157518,-9.36693,4.3118424,8.872207,-6.986505,12.156803,-13.643199,8.446875,-7.720726,3.0979521,-1.4653461,-6.898025,3.6352613,-7.4606,3.357951,2
720,-150.0597,175.37502,-67.53537,51.588554,4.821951,19.591906,5.64216,-2.6566565,5.729772,-2.7402813,5.107823,-5.243157,-1.6992707,-0.7009719,1.0835106,-0.044570316,-0.31639734,0.8655906,-2.2743154,-1.0659935,2
721,-111.45903,159.36566,-42.16595,38.5753,-17.02521,28.88629,-10.410764,7.69249,4.956835,1.0111698,7.153684,-3.8929408,9.505409,-6.7193794,7.822703,-3.0082958,2.9696949,-0.7921808,-0.29819328,3.382727,2
722,-185.92862,148.1353,-13.331802,45.900944,-10.71349,30.04189,-6.8249,13.478072,-0.730203,4.446108,0.070093125,-1.3546401,4.739276,-2.809372,5.0421166,-4.08884,2.972813,-3.597231,2.7524703,-1.9794363,2
723,-158.7362,177.81097,-19.043478,30.978168,-12.434932,24.711857,-5.9920063,9.5247,-5.614316,0.34030354,-3.266343,-5.407198,4.0282726,-7.47774,-0.29858428,-9.682182,-0.8493852,-5.2407045,-0.10626194,-0.36754483,2
724,-183.97865,185.38779,-40.427406,28.92803,-6.0801177,13.008319,-10.120027,1.5349295,2.5758843,-4.9445486,1.8732579,-2.6402314,5.765348,-1.8706056,2.2656543,-2.1586733,-0.24329913,-3.2246633,-3.3206704,-1.3200535,2
725,-98.24973,123.77169,-54.953995,67.48995,-8.871015,28.619192,-17.229004,17.56773,-5.8059697,4.8119764,1.817508,6.061361,4.759037,-1.4208394,1.392158,-8.921495,-2.8073661,-8.0598955,0.9096362,-7.8476806,2
726,-201.58633,159.99648,-37.41639,32.5697,-9.320615,14.88258,-6.2709155,3.7927794,1.9718227,0.72005105,-0.5576769,-2.0199475,-0.017429529,-4.936142,-1.3586729,-5.1519837,0.38332993,-3.6445813,0.43426853,-4.7806053,2
727,-101.346855,172.63077,-46.864613,44.050934,-16.022512,25.914892,-8.614348,5.8478775,-3.7446399,5.567502,4.8444505,-3.0914202,3.696962,-2.9736767,5.484633,-2.9748428,3.5878935,-2.7502074,3.8460882,-3.7528477,2
728,-146.36917,127.00551,-53.668835,52.663986,-10.149581,22.573092,-10.687926,14.77602,4.502303,-3.1763036,-0.7031997,4.2764196,5.038447,-1.2802482,8.698823,-4.4738955,2.840547,-2.2083995,2.130322,-4.8910327,2
729,-148.75822,202.72702,-45.267784,41.054047,5.566325,6.318999,5.219948,-4.488564,1.2106204,-0.7525567,-2.988476,-2.640998,2.2527747,-1.1983937,2.5277026,-1.9292684,-1.2757099,-1.585798,-0.40796784,2.0355043,2
730,-200.98851,150.22911,-29.6108,37.963184,-2.9587922,21.490353,-12.836486,9.455168,-4.100883,5.7109504,-2.5201545,-1.9901826,2.6643682,-5.9946833,1.5712295,-7.418384,-1.00411,-7.9034634,1.3027177,-4.3876195,2
731,-271.81476,170.19713,2.38954,40.872906,-14.184174,11.256632,4.4502177,-7.2854505,7.0680695,-4.651288,0.86833805,-5.276717,1.8504556,-3.731426,-6.7253866,1.8647237,-5.505925,-1.9798493,-4.777541,-6.417331,2
732,-164.56744,170.88713,-61.08824,50.077156,-6.116393,23.724215,-0.89080447,-2.8415852,11.724925,-5.772622,7.9630065,-3.3320673,12.800101,-1.2338582,-0.0031677631,1.6854326,-7.534769,5.289669,-4.4329853,2.787235,2
733,-176.81746,145.4077,-14.384478,52.00234,2.8840275,27.549791,-11.260153,12.517073,3.3639178,1.2629775,6.030874,0.84465104,2.176006,-2.6250467,4.511531,0.43276083,2.4617941,-3.9571106,2.0441482,-2.552016,2
734,-154.81902,152.2188,-56.03036,47.30809,-5.2790766,29.711506,-9.919489,12.82413,-1.383283,0.8615546,-1.0413043,1.6170553,-0.11181306,-1.2679625,4.4325595,-5.281549,1.1898091,-5.0500007,1.5794753,-4.816232,2
735,-90.67259,157.78052,-80.299934,45.57647,-30.190495,20.327522,-18.390919,12.018394,-4.791477,3.1863453,1.1496897,1.8586206,1.9608015,-9.505689,-0.98908955,-11.009802,2.8355694,-9.951649,0.38873205,-6.7077894,2
736,-214.94087,137.58682,-18.214886,46.12782,-11.236296,23.594536,-8.9291315,12.482006,4.1889215,-3.7005923,-1.4694179,-2.3910935,-1.2411844,-6.566898,1.6128402,-5.8411417,-0.6725479,-4.0769143,-2.065808,-8.228728,2
737,-183.99301,204.40761,-53.138252,28.286732,7.5810146,8.062075,10.343585,-0.57967854,11.205978,4.005143,1.4646617,-5.7170196,4.101649,1.4200103,-1.0855085,6.3762083,-4.189765,-2.8515742,-2.6468492,-2.6682012,2
738,-196.76208,184.95224,-37.80317,15.738925,13.4748955,12.424574,2.5706556,8.401933,7.5598507,5.648153,1.0982077,2.7227213,4.990653,3.9666939,7.2756352,-2.1573555,2.727817,-2.1831496,-1.0856223,1.3676878,2
739,-177.59683,202.12955,-65.7361,37.950085,24.284382,-0.8087325,13.234812,-8.075198,5.924288,3.213435,-3.1831915,3.5674236,1.1463003,0.6049834,-2.5727143,-4.6072946,-5.5707355,-2.4080858,-3.475222,-7.92634,2
740,-171.30609,143.04805,-47.62532,53.83396,-0.7122641,28.81848,-22.474089,1.8620452,-13.302578,11.82292,0.7722778,-7.2518167,1.2996441,0.6395099,-1.9832708,-7.42444,0.85166836,-3.2589622,1.3024853,-3.772212,2
741,-171.03737,148.36127,-44.386005,60.262543,-8.912208,24.32329,-5.8703036,8.7833185,4.3533735,7.062069,6.733099,1.3397499,5.733712,-2.3756914,5.691624,0.7789335,4.2858195,-1.6871259,3.8905752,-1.5921146,2
742,-152.94514,179.69913,-67.53555,48.328945,-10.730655,22.393806,3.105677,-8.212266,16.968136,-7.841736,13.816659,-3.062671,3.2215717,5.656673,-2.837519,6.9944167,-4.3790336,6.3708243,-0.771043,-0.82613033,2
743,-133.75298,171.95502,-55.489388,44.141014,-14.781108,15.888124,-19.604454,3.188481,-2.376917,-11.512094,2.29007,-9.885574,4.980407,-8.576009,0.9666625,-6.5209274,-6.934424,-3.9727483,-2.7656937,0.10061821,2
744,-128.13356,166.9436,-57.699093,44.66152,-24.701702,24.185537,-9.52001,7.339153,7.1606636,-7.0148253,6.886814,-7.4714594,12.912175,-5.6221976,2.0913398,-6.2638,-4.528749,1.9387106,-5.9419866,1.3396825,2
745,-200.4289,162.08142,-35.60664,37.304577,-1.4487578,19.831076,-9.133597,-1.926958,1.0299294,-6.6014223,0.21923341,-6.6998243,3.313379,-7.68811,-0.0059935865,-3.8277805,-3.9756157,-0.6007844,-2.3547223,-0.06944423,2
746,-122.4228,191.03944,-77.15243,43.4446,1.8470539,-0.4883258,13.4825325,-11.411551,12.5499115,-6.3067026,5.8062544,4.884538,-11.027741,4.806676,-12.216142,-4.1783557,-1.3179629,-7.741365,5.330441,-6.7522206,2
747,-197.94319,189.79535,-61.50011,26.853786,5.7517486,8.087731,-6.591699,0.33505392,3.9395595,-8.301535,2.5662758,-2.2422423,3.8187437,0.09127597,1.86344,-2.8108895,-3.0397336,0.6866466,-3.0754704,-1.384564,2
748,-182.54425,193.07028,-52.043674,12.144296,17.441572,5.47849,-4.714466,21.796995,-18.128653,19.426874,-4.3976073,-8.359217,16.21761,-16.270683,11.257853,-3.0769763,-1.8821974,2.7050583,-0.1888379,1.2652943,2
749,-184.05203,156.89757,-65.56501,47.66302,-5.4591627,6.2392154,9.58253,-0.9070548,13.098827,0.49124143,5.554949,3.869326,2.6169271,0.7303195,-1.2319188,0.5703497,-1.2255294,-1.9368076,-1.1136479,-2.1102793,2
750,-296.66953,175.1201,20.842258,22.470587,12.477342,20.661695,0.4891061,0.049128033,8.139581,-0.1942094,2.9018545,-1.0553274,1.2934566,1.0190938,2.359364,0.2983372,-1.4946611,1.2546862,-1.2662985,0.27658468,2
751,-126.89016,142.29813,-33.347973,61.735435,-17.219893,18.75065,-16.356255,15.085933,-2.998874,-0.5538407,3.7529483,4.09733,3.515599,-11.319941,2.5301888,-6.707028,6.1993246,0.59916455,2.1257658,-7.9345403,2
752,-44.591717,149.19038,-73.80223,61.54851,-18.177612,26.525099,-14.782855,16.612598,7.453546,6.9996037,4.236502,-2.3643622,9.345162,-3.7941098,14.18695,-3.8853393,-1.6188345,-4.374375,2.624421,-2.5868578,2
753,-166.15234,167.27472,-38.177876,48.07884,1.2911749,24.824501,-0.31015453,6.652653,-4.7231407,-0.689649,4.5059195,-5.759811,2.8603046,-4.9831767,1.7753354,-6.4113836,1.1628094,-4.3166614,-1.4184397,0.72646785,2
754,-159.69351,162.80446,-15.211427,54.774937,-14.344625,25.846344,-4.2529945,5.9189897,-0.3751568,0.7014082,-1.0973066,-4.978655,0.8673223,-5.368433,2.6168602,-5.8483663,0.27270567,-1.7488531,0.8900971,-3.624331,2
755,-120.73809,162.57028,-56.86626,54.29443,-3.6583726,21.512821,0.055778615,4.6871915,2.263663,-0.66635597,1.2839922,-1.6320225,3.551411,-6.1891565,4.9009533,-0.09755906,4.6529713,0.46371484,-2.8491654,-2.441054,2
756,-106.07638,164.29967,-59.924385,32.713757,-24.15016,46.17821,-10.683502,22.948315,-2.4649985,9.537559,6.158244,-1.309148,11.687469,-4.5405564,6.85805,-11.283826,3.124543,-5.604843,3.6226707,-3.655277,2
757,-200.44109,166.69037,-41.674095,51.09773,21.195044,36.769714,-16.529842,-17.385317,-6.552578,3.738389,22.086365,-10.965393,-0.3449674,-2.986985,-9.388969,-18.159092,1.0732809,9.128776,-15.012068,4.2581105,2
758,-160.5071,187.93668,-67.83092,39.777187,9.555589,0.45019284,2.8766975,-0.4858292,2.320947,4.6437774,-5.946627,4.825561,-2.2932217,-6.6163545,6.585866,-8.475134,7.393535,-1.4895105,-0.6350707,4.305327,2
